@timestamp,docket_id,docket_rmc,truck_registration,docket_plant_code,docket_datetime_batch_utc,volume_delivered,docket_jobsite_description,detail_docket_consistence_class,detail_docket_consistence_class_min,detail_docket_consistence_class_max,detail_docket_consistence_target,detail_docket_consistence_lower_limit_composite,detail_docket_consistence_upper_limit_composite
2025-02-06 11:19:18.000,London-Concrete--41247596,London-Concrete,KX16FOK,BWL,2025-02-06T11:17:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-06 11:19:19.000,London-Concrete--41247630,London-Concrete,GN17VMG,BWL,2025-02-06T11:19:03.406Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-06 11:19:21.000,London-Concrete--41247628,London-Concrete,WU64AUA,HNL,2025-02-06T11:18:59.651Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-06 11:30:20.000,London-Concrete--41247655,London-Concrete,WN66YBU,BWL,2025-02-06T11:30:14.311Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-06 11:31:19.000,London-Concrete--41247630,London-Concrete,GN17VMG,BWL,2025-02-06T11:30:00.000Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-06 11:41:26.000,London-Concrete--41247503,London-Concrete,RE67BVT,HNL,2025-02-06T10:39:00.000Z,7.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-02-06 11:45:19.000,London-Concrete--41247707,London-Concrete,RX68YCR,BWL,2025-02-06T11:45:13.230Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-06 11:46:19.000,London-Concrete--41247655,London-Concrete,WN66YBU,BWL,2025-02-06T11:41:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-06 11:50:19.000,London-Concrete--41247496,London-Concrete,WU64ATY,BWL,2025-02-06T10:36:00.000Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-06 11:53:22.000,London-Concrete--41247732,London-Concrete,KT15AAZ,HNL,2025-02-06T11:53:20.837Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-06 11:54:19.000,London-Concrete--41247628,London-Concrete,WU64AUA,HNL,2025-02-06T11:22:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-06 12:00:20.000,London-Concrete--41247759,London-Concrete,WU19HZV,BWL,2025-02-06T12:00:09.984Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-06 12:00:22.000,London-Concrete--41247707,London-Concrete,RX68YCR,BWL,2025-02-06T11:56:00.000Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-06 12:11:19.000,London-Concrete--41247791,London-Concrete,RE67BVT,HNL,2025-02-06T12:10:48.353Z,7.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-02-06 12:13:19.000,London-Concrete--41247759,London-Concrete,WU19HZV,BWL,2025-02-06T12:11:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-06 12:17:18.000,London-Concrete--41247422,London-Concrete,WU72CME,BWL,2025-02-06T10:16:00.000Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-06 12:26:18.000,London-Concrete--41247791,London-Concrete,RE67BVT,HNL,2025-02-06T12:12:00.000Z,7.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-02-06 12:41:20.000,London-Concrete--41247862,London-Concrete,WU64AUA,HNL,2025-02-06T12:40:36.801Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-06 12:42:18.000,London-Concrete--41247630,London-Concrete,GN17VMG,BWL,2025-02-06T11:30:00.000Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-06 12:48:19.000,London-Concrete--41247891,London-Concrete,WU19HYJ,BWL,2025-02-06T12:47:41.743Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-06 12:55:20.000,London-Concrete--41247905,London-Concrete,RV69HCC,BWL,2025-02-06T12:54:56.622Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-02-06 12:55:22.000,London-Concrete--41247891,London-Concrete,WU19HYJ,BWL,2025-02-06T12:59:00.000Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-06 13:02:19.000,London-Concrete--41247921,London-Concrete,RV69HCC,BWL,2025-02-06T13:01:44.506Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-02-06 13:02:21.000,London-Concrete--41246940,London-Concrete,EK19VBB,BWL,2025-02-06T17:16:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,560,620,0,550,630
2025-02-06 13:06:20.000,London-Concrete--41247935,London-Concrete,GN18VKL,OCO,2025-02-06T13:05:44.888Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,S5,220,300,0,210,300
2025-02-06 13:24:19.000,London-Concrete--41247862,London-Concrete,WU64AUA,HNL,2025-02-06T12:42:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-06 13:24:20.000,London-Concrete--41247976,London-Concrete,WX71VLA,BWL,2025-02-06T13:23:35.323Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-06 13:27:19.000,London-Concrete--41247985,London-Concrete,RX18HLD,OCO,2025-02-06T13:26:35.455Z,4,OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-02-06 13:27:20.000,London-Concrete--41247935,London-Concrete,GN18VKL,OCO,2025-02-06T13:05:00.000Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,S5,220,300,0,210,300
2025-02-06 13:34:19.000,London-Concrete--41247976,London-Concrete,WX71VLA,BWL,2025-02-06T13:35:00.000Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-06 13:37:21.000,London-Concrete--41247985,London-Concrete,RX18HLD,OCO,2025-02-06T13:25:00.000Z,4,OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-02-06 13:37:22.000,London-Concrete--41248003,London-Concrete,RX68YCV,OCO,2025-02-06T13:36:19.167Z,2,OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-02-06 13:42:19.000,London-Concrete--41247707,London-Concrete,RX68YCR,BWL,2025-02-06T11:56:00.000Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-06 13:42:23.000,London-Concrete--41247791,London-Concrete,RE67BVT,HNL,2025-02-06T12:12:00.000Z,7.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-02-06 13:42:23.000,London-Concrete--41247791,London-Concrete,RE67BVT,HNL,2025-02-06T12:12:00.000Z,7.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-02-06 13:47:19.000,London-Concrete--41248040,London-Concrete,WU18FLE,BWL,2025-02-06T13:47:05.424Z,7.5,ADVENT WAY - N18,F5,,,620,570,670
2025-02-06 13:59:18.000,London-Concrete--41248064,London-Concrete,EK19VBC,BWL,2025-02-06T13:59:06.747Z,6.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-02-06 13:59:21.000,London-Concrete--41248040,London-Concrete,WU18FLE,BWL,2025-02-06T13:59:00.000Z,7.5,ADVENT WAY - N18,F5,,,620,570,670
2025-02-06 14:06:20.000,London-Concrete--41248064,London-Concrete,EK19VBC,BWL,2025-02-06T14:10:00.000Z,6.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-02-06 14:06:21.000,London-Concrete--41248064,London-Concrete,EK19VBC,BWL,2025-02-06T13:59:06.747Z,6.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-02-06 14:11:21.000,London-Concrete--41248099,London-Concrete,KT15AAZ,HNL,2025-02-06T14:10:35.563Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-06 14:14:19.000,London-Concrete--41248106,London-Concrete,EK19VBB,BWL,2025-02-06T14:13:57.406Z,5.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-02-06 14:15:19.000,London-Concrete--41248064,London-Concrete,EK19VBC,BWL,2025-02-06T14:10:00.000Z,6.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-02-06 14:17:18.000,London-Concrete--41248003,London-Concrete,RX68YCV,OCO,2025-02-06T13:35:00.000Z,2,OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-02-06 14:26:19.000,London-Concrete--41248106,London-Concrete,EK19VBB,BWL,2025-02-06T14:25:00.000Z,5.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-02-06 15:01:19.000,London-Concrete--41248203,London-Concrete,RE67BVT,HNL,2025-02-06T15:00:34.708Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-06 15:01:20.000,London-Concrete--41248099,London-Concrete,KT15AAZ,HNL,2025-02-06T14:12:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-06 15:04:19.000,London-Concrete--41248210,London-Concrete,RX68YCV,OCO,2025-02-06T15:03:38.565Z,6,OLD OAK COMMON LANE - NORTH ACTON,SF1,,,600,550,650
2025-02-06 15:16:18.000,London-Concrete--41248235,London-Concrete,KX16FOF,BWL,2025-02-06T15:16:10.399Z,7.5,ALDERMANBURY SQUARE - EC2,F5,,,620,570,670
2025-02-06 15:30:22.000,London-Concrete--41248235,London-Concrete,KX16FOF,BWL,2025-02-06T15:27:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,F5,,,620,570,670
2025-02-06 15:30:23.000,London-Concrete--41248250,London-Concrete,WU64ATY,BWL,2025-02-06T15:29:43.817Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-02-06 15:34:18.000,London-Concrete--41247921,London-Concrete,RV69HCC,BWL,2025-02-06T13:01:44.506Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-02-06 15:34:20.000,London-Concrete--41247921,London-Concrete,RV69HCC,BWL,2025-02-06T13:01:44.506Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-02-06 15:34:20.000,London-Concrete--41247921,London-Concrete,RV69HCC,BWL,2025-02-06T13:01:44.506Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-02-06 15:34:22.000,London-Concrete--41247921,London-Concrete,RV69HCC,BWL,2025-02-06T13:01:44.506Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-02-06 15:36:18.000,London-Concrete--41247921,London-Concrete,RV69HCC,BWL,2025-02-06T13:01:44.506Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-02-06 15:55:19.000,London-Concrete--41248271,London-Concrete,GN18VKL,OCO,2025-02-06T15:54:34.838Z,5.5,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-06 15:56:19.000,London-Concrete--41248210,London-Concrete,RX68YCV,OCO,2025-02-06T15:02:00.000Z,6,OLD OAK COMMON LANE - NORTH ACTON,SF1,,,600,550,650
2025-02-06 16:08:19.000,London-Concrete--41248284,London-Concrete,KX16FOK,BWL,2025-02-06T16:07:31.704Z,4,ADVENT WAY - N18,F5,,,620,570,670
2025-02-06 16:08:20.000,London-Concrete--41248250,London-Concrete,WU64ATY,BWL,2025-02-06T15:41:00.000Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-02-06 16:40:19.000,London-Concrete--41248284,London-Concrete,KX16FOK,BWL,2025-02-06T16:18:00.000Z,4,ADVENT WAY - N18,F5,,,620,570,670
2025-02-06 16:40:21.000,London-Concrete--41248295,London-Concrete,GN17VMG,BWL,2025-02-06T16:39:18.443Z,5,"1 NORTH QUAY, ASPEN WAY",S3,100,150,0,90,160
2025-02-06 16:58:22.000,London-Concrete--41248106,London-Concrete,EK19VBB,BWL,2025-02-06T14:25:00.000Z,5.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-02-06 17:39:21.000,London-Concrete--41248235,London-Concrete,KX16FOF,BWL,2025-02-06T15:27:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,F5,,,620,570,670
2025-02-06 17:46:22.000,London-Concrete--41248295,London-Concrete,GN17VMG,BWL,2025-02-06T16:39:18.443Z,5,"1 NORTH QUAY, ASPEN WAY",S3,100,150,0,90,160
2025-02-07 07:02:19.000,London-Concrete--41248375,London-Concrete,RX18HLD,OCO,2025-02-07T07:02:07.356Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 07:10:18.000,London-Concrete--41248391,London-Concrete,RX68YCV,OCO,2025-02-07T07:09:24.922Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 07:18:20.000,London-Concrete--41248418,London-Concrete,KT15AAZ,HNL,2025-02-07T07:17:24.871Z,8,ADVENT WAY - N18,S2,50,90,0,40,100
2025-02-07 07:18:22.000,London-Concrete--41248203,London-Concrete,RE67BVT,HNL,2025-02-07T15:02:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-07 07:21:19.000,London-Concrete--41248428,London-Concrete,WU19HYJ,BWL,2025-02-07T07:20:25.615Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-07 07:21:20.000,London-Concrete--41248295,London-Concrete,GN17VMG,BWL,2025-02-07T16:50:00.000Z,5,"1 NORTH QUAY, ASPEN WAY",S3,100,150,0,90,160
2025-02-07 07:28:18.000,London-Concrete--41248418,London-Concrete,KT15AAZ,HNL,2025-02-07T07:21:00.000Z,8,ADVENT WAY - N18,S2,50,90,0,40,100
2025-02-07 07:44:18.000,London-Concrete--41248511,London-Concrete,WU19HZV,BWL,2025-02-07T07:43:43.977Z,4,CHOBHAM FARM- E15,S1,10,40,0,0,50
2025-02-07 07:44:19.000,London-Concrete--41248428,London-Concrete,WU19HYJ,BWL,2025-02-07T07:31:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-07 07:57:20.000,London-Concrete--41248553,London-Concrete,GN18VKL,OCO,2025-02-07T07:57:05.564Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 07:58:19.000,London-Concrete--41248271,London-Concrete,GN18VKL,OCO,2025-02-07T15:53:00.000Z,5.5,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 08:11:18.000,London-Concrete--41248511,London-Concrete,WU19HZV,BWL,2025-02-07T07:55:00.000Z,4,CHOBHAM FARM- E15,S1,10,40,0,0,50
2025-02-07 08:11:19.000,London-Concrete--41248592,London-Concrete,WX71VLA,BWL,2025-02-07T08:10:29.268Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-07 08:15:19.000,London-Concrete--41248553,London-Concrete,GN18VKL,OCO,2025-02-07T07:55:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 08:15:20.000,London-Concrete--41248610,London-Concrete,RX18HLD,OCO,2025-02-07T08:14:30.421Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 08:16:19.000,London-Concrete--41248617,London-Concrete,RE67BVT,HNL,2025-02-07T08:16:17.803Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-07 08:25:19.000,London-Concrete--41248636,London-Concrete,RX68YCV,OCO,2025-02-07T08:24:36.114Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 08:25:19.000,London-Concrete--41248610,London-Concrete,RX18HLD,OCO,2025-02-07T08:13:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 08:41:19.000,London-Concrete--41248685,London-Concrete,RV69HCC,BWL,2025-02-07T08:40:58.241Z,7,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-07 08:49:19.000,London-Concrete--41248636,London-Concrete,RX68YCV,OCO,2025-02-07T08:23:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 08:53:19.000,London-Concrete--41248724,London-Concrete,WU18FLE,BWL,2025-02-07T08:53:01.704Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 08:53:19.000,London-Concrete--41247921,London-Concrete,RV69HCC,BWL,2025-02-07T23:33:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-02-07 08:57:20.000,London-Concrete--41248738,London-Concrete,GN18VKL,OCO,2025-02-07T08:57:07.525Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 09:01:19.000,London-Concrete--41248752,London-Concrete,EK19VBB,BWL,2025-02-07T09:00:56.629Z,7,ALDERMANBURY SQUARE - EC2,SF2,660,750,0,660,750
2025-02-07 09:02:20.000,London-Concrete--41248724,London-Concrete,WU18FLE,BWL,2025-02-07T08:57:00.000Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 09:07:19.000,London-Concrete--41248769,London-Concrete,EK19VBC,BWL,2025-02-07T09:07:03.121Z,7,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-07 09:07:19.000,London-Concrete--41248685,London-Concrete,RV69HCC,BWL,2025-02-07T08:53:00.000Z,7,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-07 09:15:23.000,London-Concrete--41248617,London-Concrete,RE67BVT,HNL,2025-02-07T08:26:00.000Z,7.5,LORDSHIP LANE - N22,S4,160,210,0,150,220
2025-02-07 09:15:24.000,London-Concrete--41248795,London-Concrete,WU64AUA,HNL,2025-02-07T09:15:05.796Z,7.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-02-07 09:18:20.000,London-Concrete--41248752,London-Concrete,EK19VBB,BWL,2025-02-07T09:06:00.000Z,7,ALDERMANBURY SQUARE - EC2,SF2,660,750,0,660,750
2025-02-07 09:18:25.000,London-Concrete--41248805,London-Concrete,WU72CME,BWL,2025-02-07T09:17:29.455Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-07 09:28:18.000,London-Concrete--41248738,London-Concrete,GN18VKL,OCO,2025-02-07T08:55:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 09:28:20.000,London-Concrete--41248835,London-Concrete,RX18HLD,OCO,2025-02-07T09:27:26.013Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 09:36:19.000,London-Concrete--41248805,London-Concrete,WU72CME,BWL,2025-02-07T09:22:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-07 09:37:18.000,London-Concrete--41248862,London-Concrete,KX16FOF,BWL,2025-02-07T09:37:11.513Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-07 09:40:19.000,London-Concrete--41248795,London-Concrete,WU64AUA,HNL,2025-02-07T09:17:00.000Z,7.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-02-07 09:41:20.000,London-Concrete--41248877,London-Concrete,WU64ATY,BWL,2025-02-07T09:40:19.932Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-07 09:45:19.000,London-Concrete--41248891,London-Concrete,KX16FOK,BWL,2025-02-07T09:45:09.179Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-07 09:48:19.000,London-Concrete--41248900,London-Concrete,GN17VMG,BWL,2025-02-07T09:47:48.999Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 09:50:19.000,London-Concrete--41248905,London-Concrete,RX68YCV,OCO,2025-02-07T09:49:18.911Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 09:50:20.000,London-Concrete--41248835,London-Concrete,RX18HLD,OCO,2025-02-07T09:26:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 09:50:21.000,London-Concrete--41248877,London-Concrete,WU64ATY,BWL,2025-02-07T09:47:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-07 09:54:19.000,London-Concrete--41248913,London-Concrete,KX16FOF,BWL,2025-02-07T09:53:52.642Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 10:01:19.000,London-Concrete--41248900,London-Concrete,GN17VMG,BWL,2025-02-07T09:53:00.000Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 10:01:19.000,London-Concrete--41248932,London-Concrete,WU19HZV,BWL,2025-02-07T10:00:35.067Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-02-07 10:03:19.000,London-Concrete--41248942,London-Concrete,WU19HYJ,BWL,2025-02-07T10:03:17.526Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-02-07 10:13:19.000,London-Concrete--41248891,London-Concrete,KX16FOK,BWL,2025-02-07T09:58:00.000Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-07 10:14:21.000,London-Concrete--41248973,London-Concrete,WX71VLA,BWL,2025-02-07T10:14:06.717Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-07 10:16:19.000,London-Concrete--41248724,London-Concrete,WU18FLE,BWL,2025-02-07T08:57:00.000Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 10:16:21.000,London-Concrete--41248724,London-Concrete,WU18FLE,BWL,2025-02-07T08:57:00.000Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 10:16:21.000,London-Concrete--41248724,London-Concrete,WU18FLE,BWL,2025-02-07T08:57:00.000Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 10:20:19.000,London-Concrete--41248932,London-Concrete,WU19HZV,BWL,2025-02-07T10:05:00.000Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-02-07 10:20:20.000,London-Concrete--41248989,London-Concrete,RV69HCC,BWL,2025-02-07T10:19:33.018Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 10:20:20.000,London-Concrete--41248942,London-Concrete,WU19HYJ,BWL,2025-02-07T10:10:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-02-07 10:20:21.000,London-Concrete--41248795,London-Concrete,WU64AUA,HNL,2025-02-07T09:17:00.000Z,7.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-02-07 10:24:19.000,London-Concrete--41248999,London-Concrete,EK19VBC,BWL,2025-02-07T10:23:45.562Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-02-07 10:31:23.000,London-Concrete--41248905,London-Concrete,RX68YCV,OCO,2025-02-07T09:48:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-02-07 10:40:19.000,London-Concrete--41249049,London-Concrete,KT15AAZ,HNL,2025-02-07T10:40:03.217Z,1,"STANHOPE ROAD, HARINGEY",S1,10,40,0,0,50
2025-02-07 10:47:19.000,London-Concrete--41248989,London-Concrete,RV69HCC,BWL,2025-02-07T10:28:00.000Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 10:47:22.000,London-Concrete--41248999,London-Concrete,EK19VBC,BWL,2025-02-07T10:33:00.000Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-02-07 10:47:24.000,London-Concrete--41249071,London-Concrete,WU18FLE,BWL,2025-02-07T10:46:48.921Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-07 10:47:26.000,London-Concrete--41248999,London-Concrete,EK19VBC,BWL,2025-02-07T10:23:45.562Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-02-07 10:48:18.000,London-Concrete--41248999,London-Concrete,EK19VBC,BWL,2025-02-07T10:33:00.000Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-02-07 10:54:18.000,London-Concrete--41248877,London-Concrete,WU64ATY,BWL,2025-02-07T09:47:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-07 10:58:19.000,London-Concrete--41249049,London-Concrete,KT15AAZ,HNL,2025-02-07T10:40:03.217Z,1,"STANHOPE ROAD, HARINGEY",S1,10,40,0,0,50
2025-02-07 10:59:22.000,London-Concrete--41249108,London-Concrete,WU72CME,BWL,2025-02-07T10:58:36.402Z,5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-02-07 11:01:19.000,London-Concrete--41249118,London-Concrete,GN18VKL,OCO,2025-02-07T11:01:12.320Z,8,OLD OAK COMMON LANE - NORTH ACTON,SF1,,,600,550,650
2025-02-07 11:02:18.000,London-Concrete--41249120,London-Concrete,WU19HZV,BWL,2025-02-07T11:01:33.242Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-07 11:02:19.000,London-Concrete--41249071,London-Concrete,WU18FLE,BWL,2025-02-07T10:51:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-07 11:03:19.000,London-Concrete--41249123,London-Concrete,KX16FOK,BWL,2025-02-07T11:02:43.792Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-02-07 11:03:20.000,London-Concrete--41249049,London-Concrete,KT15AAZ,HNL,2025-02-07T10:41:00.000Z,1,"STANHOPE ROAD, HARINGEY",S1,10,40,0,0,50
2025-02-07 11:05:19.000,London-Concrete--41249134,London-Concrete,RX18HLD,OCO,2025-02-07T11:05:16.903Z,8,OLD OAK COMMON LANE - NORTH ACTON,SF1,,,600,550,650
2025-02-07 11:08:21.000,London-Concrete--41248913,London-Concrete,KX16FOF,BWL,2025-02-07T09:53:52.642Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 11:14:19.000,London-Concrete--41249123,London-Concrete,KX16FOK,BWL,2025-02-07T11:12:00.000Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-02-07 11:14:20.000,London-Concrete--41249165,London-Concrete,EK19VBC,BWL,2025-02-07T11:13:24.816Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 11:14:21.000,London-Concrete--41249120,London-Concrete,WU19HZV,BWL,2025-02-07T11:06:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-02-07 11:23:18.000,London-Concrete--41249190,London-Concrete,WU64AUA,HNL,2025-02-07T11:22:57.419Z,7.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-02-07 11:32:18.000,London-Concrete--41249165,London-Concrete,EK19VBC,BWL,2025-02-07T11:17:00.000Z,7.5,ELDON STREET- BROADGATE,S3,100,150,0,90,160
2025-02-07 11:32:21.000,London-Concrete--41249220,London-Concrete,WU64ATY,BWL,2025-02-07T11:31:33.820Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
